
199.421, 252.918, -0.500137, 0.531723, 3.32693
186.281, 250.173, -0.620083, 0.522188, 3.37568
173.412, 247.309, -0.745943, 0.505167, 3.43668
161.312, 244.189, -0.862165, 0.484546, 3.47859
198.903, 238.861, -0.502396, 0.407106, 3.28587
185.379, 236.031, -0.62278, 0.397103, 3.34364
172.188, 233.359, -0.74388, 0.37619, 3.38713
159.563, 230.588, -0.873174, 0.35677, 3.45153
198.248, 224.103, -0.498296, 0.286692, 3.25905
184.616, 221.578, -0.623358, 0.264989, 3.30126
171.414, 219.439, -0.743741, 0.251511, 3.34738
158.258, 216.656, -0.867289, 0.228873, 3.39384
197.369, 209.13, -0.49839, 0.158605, 3.20585
183.475, 206.699, -0.623582, 0.136109, 3.25816
170.034, 204.53, -0.741557, 0.120899, 3.29944
156.929, 202.256, -0.874551, 0.105711, 3.35488
196.386, 193.805, -0.500192, 0.026629, 3.1652
182.382, 191.546, -0.624135, 0.0105563, 3.21791
168.626, 189.412, -0.75084, -0.00604918, 3.26616
155.5, 187.489, -0.870484, -0.0230963, 3.30673
195.458, 177.831, -0.499473, -0.101539, 3.11014
181.461, 176.207, -0.624509, -0.111902, 3.17779
167.465, 174.127, -0.750021, -0.130181, 3.22657
154.061, 172.268, -0.870322, -0.148907, 3.27419
194.571, 162.033, -0.502498, -0.2191, 3.07976
179.998, 159.998, -0.63078, -0.246614, 3.12801
166.084, 158.305, -0.747232, -0.258832, 3.17948
152.573, 156.76, -0.878009, -0.280435, 3.24054


228.827, 118.055, -0.403099, -0.977425, 5.3104
219.342, 116.197, -0.529507, -1.01186, 5.34834
209.627, 115.424, -0.670051, -1.03064, 5.37473
200.085, 114.564, -0.800655, -1.05294, 5.41849
230.035, 107.852, -0.376678, -1.12984, 5.3222
220.903, 107.24, -0.517862, -1.13997, 5.36991
210.67, 106.085, -0.656553, -1.1553, 5.37714
202.094, 105.109, -0.772495, -1.17756, 5.41604
231.822, 98.6737, -0.364152, -1.25667, 5.3388
221.474, 97.4892, -0.501385, -1.27094, 5.34118
212.966, 96.5717, -0.630652, -1.29679, 5.39166
202.67, 95.4622, -0.771448, -1.31476, 5.4087
232.455, 88.9417, -0.349517, -1.38996, 5.32457
223.85, 87.9609, -0.47503, -1.41115, 5.35312
