
315.002, 184.376, 0.388534, -0.0498492, 2.64802
296.842, 189.227, 0.257939, -0.0164456, 2.59933
347.438, 155.918, 0.611003, -0.246096, 2.69503
330.372, 159.858, 0.48919, -0.215932, 2.65546
312.591, 164.24, 0.362894, -0.179373, 2.60649
294.416, 169.214, 0.240921, -0.143989, 2.55664
346.077, 135.412, 0.596295, -0.375805, 2.65948
328.035, 139.87, 0.468629, -0.343348, 2.6148
310.15, 143.6, 0.344389, -0.311247, 2.56571
291.014, 148.409, 0.218792, -0.274484, 2.52255


379.99, 194.661, 0.976103, 0.0196408, 3.18256
366.989, 198.586, 0.85934, 0.050675, 3.1339
353.05, 202.318, 0.743296, 0.0804715, 3.07513
338.479, 206.666, 0.619017, 0.109628, 3.03116
369.183, 188.305, 0.926275, -0.0290222, 3.28808
356.705, 192.217, 0.807339, 0.00379707, 3.23958
342.146, 195.434, 0.684236, 0.0276964, 3.19414
328.597, 199.122, 0.562235, 0.0585684, 3.1371
359.263, 182.552, 0.871103, -0.0808439, 3.39333
345.437, 186.069, 0.742923, -0.0463274, 3.3508
332.63, 189.024, 0.625012, -0.0208982, 3.3031
318.148, 192.324, 0.501738, 0.00381315, 3.25329
348.386, 176.657, 0.806508, -0.136599, 3.51858
334.967, 179.852, 0.676408, -0.10909, 3.4827
322.559, 183.013, 0.560668, -0.0728038, 3.41406
308.97, 186.017, 0.435869, -0.0466323, 3.37285
339.75, 171.149, 0.747235, -0.185511, 3.61476
326.562, 174.304, 0.62354, -0.156837, 3.57899
312.995, 176.97, 0.493695, -0.137662, 3.54597
300.479, 180.074, 0.380205, -0.100327, 3.48073
330.264, 165.838, 0.690683, -0.248642, 3.74922
318, 168.8, 0.570397, -0.217542, 3.69847
305.403, 171.406, 0.443412, -0.18694, 3.6426
291.56, 174.241, 0.311966, -0.157617, 3.59679
322.683, 161.028, 0.630314, -0.292916, 3.83815
310.009, 163.5, 0.510565, -0.271272, 3.80372
297.6, 166.2, 0.3813, -0.239197, 3.74807
284.856, 169.087, 0.256689, -0.208799, 3.70739

