194.943, 196.612, -0.671263, 0.0662862, 4.1141
185.4, 191.357, -0.774799, 0.0136463, 4.15982
174.66, 186.657, -0.904475, -0.0402756, 4.21692
164.866, 182.174, -1.02679, -0.084726, 4.27561
202.625, 190.475, -0.599564, 0.00300226, 4.2036
192.577, 185.783, -0.718278, -0.0517163, 4.268
181.84, 181.199, -0.84935, -0.0967341, 4.32189
173.118, 177.123, -0.951119, -0.14306, 4.38196
209.976, 184.584, -0.53938, -0.0635293, 4.32657
200, 180.4, -0.646548, -0.109164, 4.37556
190.309, 175.77, -0.767527, -0.167202, 4.42566
180.8, 171.6, -0.889647, -0.214694, 4.46858
216.959, 179.041, -0.471013, -0.121458, 4.41425
207.331, 175.546, -0.580236, -0.168887, 4.47025
197.8, 171, -0.700708, -0.216552, 4.50725
188.261, 166.761, -0.813069, -0.277202, 4.5535
223.837, 174.256, -0.399518, -0.181646, 4.50217
214.157, 169.908, -0.509631, -0.24233, 4.55697
204.761, 166.478, -0.631621, -0.279647, 4.59366
194.604, 162.205, -0.752972, -0.328312, 4.6149
230.2, 168.6, -0.32549, -0.256365, 4.59895
220.725, 164.972, -0.449378, -0.307588, 4.65977
211.4, 161.4, -0.563357, -0.347381, 4.71293
202.294, 158.128, -0.680509, -0.388402, 4.77112
236.277, 163.419, -0.259864, -0.321799, 4.69263
227, 160.2, -0.373961, -0.36348, 4.76542
217.78, 156.383, -0.502653, -0.417715, 4.82686
208.8, 153.4, -0.619378, -0.458758, 4.86805



225.052, 302.894, -0.272997, 0.94085, 3.26527
209.41, 303.446, -0.407404, 0.950006, 3.26794
193.093, 304.438, -0.544559, 0.96365, 3.28587
177.406, 305.394, -0.683038, 0.977175, 3.30308
227.268, 291.424, -0.265801, 0.880346, 3.38713
211.469, 292.771, -0.406257, 0.892065, 3.39866
196.389, 292.849, -0.538154, 0.89384, 3.40542
180.9, 293.884, -0.681665, 0.90748, 3.42391
228.603, 281.594, -0.265826, 0.820326, 3.50198
213.278, 282.847, -0.402634, 0.833455, 3.51947
198.771, 282.804, -0.540335, 0.836897, 3.534
184.532, 282.949, -0.671465, 0.842114, 3.55603
230.641, 271.354, -0.257018, 0.757468, 3.63149
215.747, 272.618, -0.397774, 0.768652, 3.64031
201.766, 272.647, -0.530822, 0.771935, 3.65587
187.148, 273.693, -0.662372, 0.781556, 3.65698
231.405, 262.353, -0.255601, 0.695084, 3.74735
218.096, 262.932, -0.382895, 0.69924, 3.76975
203.796, 263.881, -0.528508, 0.709584, 3.77331
189.79, 264.357, -0.665123, 0.720402, 3.77927
232.958, 254.101, -0.2536, 0.637287, 3.86336
219.445, 254.686, -0.384846, 0.641215, 3.88717
206.379, 254.722, -0.516372, 0.643512, 3.9011
192.488, 255.494, -0.656317, 0.653311, 3.89983
234.222, 245.96, -0.24148, 0.56613, 3.99076
221.455, 246.165, -0.375369, 0.577526, 3.99876
208.175, 247.029, -0.507927, 0.586808, 3.99209
194.472, 247.755, -0.654846, 0.589954, 4.01349




263.14, 228.73, 0.0354934, 0.250609, 2.55117
242.732, 226.204, -0.10276, 0.239299, 2.57032
224.355, 222.873, -0.2261, 0.217344, 2.6238
206.501, 220.092, -0.35263, 0.207005, 2.66406
267.975, 218.533, 0.0643966, 0.193289, 2.66347
249.603, 215.166, -0.0594435, 0.175158, 2.70008
230.674, 213.005, -0.192618, 0.162582, 2.72155
213.446, 210.184, -0.316967, 0.144184, 2.77065
273.79, 208.875, 0.110185, 0.130598, 2.78417
256.217, 205.955, -0.0114853, 0.111152, 2.8349
237.692, 203.272, -0.150712, 0.0972461, 2.8538
219.75, 201.412, -0.285737, 0.083534, 2.88612
278.268, 199.742, 0.151691, 0.06892, 2.89448
260.885, 197.599, 0.0181744, 0.0546314, 2.92487
243.023, 195.413, -0.110891, 0.0401486, 2.96395
226.975, 192.689, -0.244063, 0.0176084, 3.01163
282.681, 191.178, 0.188272, 0.00985488, 3.00408
266.389, 188.901, 0.0660825, -0.0135103, 3.05775
249.194, 186.885, -0.067942, -0.0294752, 3.08611
233.837, 184.622, -0.197199, -0.0459062, 3.12638
287.221, 182.962, 0.236794, -0.0621472, 3.1362
270.306, 181.534, 0.10063, -0.070658, 3.15686
254.967, 179.081, -0.0293718, -0.087997, 3.19815
238.883, 177.755, -0.162512, -0.105596, 3.23441
290.382, 175.817, 0.269913, -0.122561, 3.24405
274.553, 174.179, 0.13783, -0.131958, 3.27062
259.086, 172.355, 0.0120379, -0.150097, 3.30035
243.275, 170.895, -0.125376, -0.169606, 3.35113


191.192, 281.461, -0.573697, 0.786529, 3.3577
197.33, 271.058, -0.539225, 0.723476, 3.46852
202.759, 261.33, -0.514376, 0.659675, 3.60634
206.983, 253.074, -0.492019, 0.603624, 3.71712
205.854, 278.64, -0.447666, 0.75162, 3.31772
210.721, 268.685, -0.4189, 0.689191, 3.43078
215.409, 259.198, -0.387989, 0.631283, 3.55076
218.956, 250.775, -0.373493, 0.568829, 3.67719
219.681, 276.634, -0.323275, 0.72298, 3.26527
