
240.416, 171.227, -0.149024, -0.213886, 3.71277
235.102, 215.485, -0.198878, 0.201232, 3.77021
239.404, 203.661, -0.158389, 0.0857881, 3.71277
243.391, 190.985, -0.119582, -0.0355538, 3.67138
247.401, 178.039, -0.0815084, -0.144846, 3.6255
241.864, 223.785, -0.138562, 0.270938, 3.68359
246.371, 211.693, -0.0908152, 0.15721, 3.63199
250.575, 198.335, -0.0533755, 0.0375565, 3.57865
255.034, 185.606, -0.00810712, -0.0784748, 3.51973


67.6425, 135.966, -1.59121, -0.495601, 3.33936
85.3928, 134.585, -1.47476, -0.516334, 3.42092
102.551, 133.464, -1.34851, -0.533044, 3.47358
117.65, 132.077, -1.23719, -0.550755, 3.53095
71.4578, 142.813, -1.51154, -0.42375, 3.24077
89.01, 141.196, -1.39558, -0.441794, 3.31483
105.883, 139.292, -1.28736, -0.467806, 3.38199
122.2, 137.6, -1.16663, -0.495175, 3.45389
74.0278, 149.786, -1.44325, -0.355744, 3.14541
92.6593, 148.521, -1.33243, -0.372623, 3.22277
109.495, 145.723, -1.22204, -0.40625, 3.29778
126.697, 143.934, -1.10089, -0.430815, 3.35961
78.517, 157.093, -1.37014, -0.283706, 3.0532
96.9651, 155.267, -1.26252, -0.306638, 3.13006
114.561, 152.847, -1.14723, -0.338229, 3.20497
131.626, 150.629, -1.02626, -0.360176, 3.25723
82.1934, 165.034, -1.29457, -0.214674, 2.95115
101.218, 162.656, -1.18647, -0.243856, 3.03646
119.332, 160.051, -1.06588, -0.263441, 3.08645
136.827, 157.613, -0.957044, -0.29402, 3.16419
86.2954, 172.827, -1.22792, -0.157827, 2.86511
105.224, 170.188, -1.11768, -0.176557, 2.93622
124.34, 167.722, -1.00035, -0.203532, 3.00649
141.613, 164.793, -0.891443, -0.23148, 3.07555
89.9429, 181.374, -1.1678, -0.0898296, 2.7738
110.693, 178.676, -1.04392, -0.113321, 2.83643
129.143, 175.5, -0.929186, -0.137931, 2.90265
148.118, 172.76, -0.809358, -0.163797, 2.97348

