

199.91, 221.233, -0.577241, 0.30822, 3.83983
194.95, 229.674, -0.60424, 0.373294, 3.70333
189.866, 237.303, -0.634117, 0.437162, 3.60309
184.506, 245.399, -0.662808, 0.497956, 3.51019
197.005, 210.214, -0.588462, 0.196984, 3.78524
192.044, 216.969, -0.621136, 0.248898, 3.69078
186.901, 225.526, -0.649742, 0.320232, 3.53713
181.376, 233.418, -0.677135, 0.382682, 3.44558
194.266, 197.317, -0.610658, 0.0699064, 3.74267
189.086, 204.568, -0.640085, 0.133268, 3.637
183.82, 212.223, -0.669463, 0.199983, 3.49789
178.181, 219.847, -0.695857, 0.256017, 3.40736
191.511, 185.404, -0.6201, -0.0439769, 3.62929
186.2, 191.725, -0.653213, 0.0116656, 3.55603
180.73, 198.434, -0.683031, 0.0728852, 3.43078
174.646, 206.965, -0.711016, 0.138482, 3.31496
189.002, 171.741, -0.640085, -0.174741, 3.637
183.201, 178.415, -0.67005, -0.105313, 3.50096
177.377, 185.427, -0.699429, -0.0409847, 3.38235
170.998, 193.645, -0.734076, 0.0274784, 3.26616
186.297, 157.669, -0.652826, -0.298435, 3.55392
180.17, 164.54, -0.685189, -0.227179, 3.44162
173.92, 171.969, -0.717142, -0.158741, 3.30399
167.589, 178.51, -0.744805, -0.0963845, 3.20414
183.227, 144.307, -0.669072, -0.410186, 3.49585
176.941, 150.245, -0.704727, -0.34314, 3.36619
170.61, 156.575, -0.732479, -0.282037, 3.25905
163.69, 163.881, -0.762803, -0.215518, 3.14278


249.424, 247.883, -0.0858843, 0.573433, 3.9011
262.835, 252.05, 0.0437502, 0.616265, 3.8559
274.912, 255.753, 0.161352, 0.64141, 3.82879
287.701, 260.549, 0.285799, 0.682684, 3.78524
244.205, 256.646, -0.13228, 0.645664, 3.79603
256.958, 260.271, -0.0152345, 0.678184, 3.76029
269.74, 264.882, 0.108916, 0.708336, 3.71597
283.534, 268.287, 0.239673, 0.738011, 3.6738
238.468, 264.881, -0.185214, 0.702669, 3.68624
251.341, 269.63, -0.0614776, 0.740851, 3.64142
265.34, 273.685, 0.0684363, 0.76796, 3.59336
279.21, 277.837, 0.195371, 0.796012, 3.55392
231.899, 274.447, -0.243057, 0.770709, 3.56344
246.07, 278.711, -0.105072, 0.801093, 3.53609
259.388, 283.392, 0.0127472, 0.836589, 3.49483
274.031, 287.217, 0.145538, 0.862152, 3.45352
226.066, 283.666, -0.281089, 0.830291, 3.46852
239.474, 288.892, -0.163386, 0.864288, 3.42685
254.391, 293.365, -0.0310022, 0.894695, 3.37568
268.498, 298.204, 0.0890003, 0.924722, 3.32785
218.655, 294.274, -0.33952, 0.894536, 3.34271
233.597, 298.981, -0.208403, 0.918091, 3.30399
248.885, 303.631, -0.0804853, 0.951824, 3.27419
263.054, 308.445, 0.0450478, 0.982823, 3.23791
211.928, 304.903, -0.38788, 0.951643, 3.24493
227.295, 309.897, -0.251777, 0.982108, 3.20843
241.9, 315.425, -0.134169, 1.01386, 3.15353
